ID,Last Date,First Date,Branch ID,ID (Batch Milk Collection Child),Branch Id (Batch Milk Collection Child),Date (Batch Milk Collection Child),Shift (Batch Milk Collection Child),Supplier (Batch Milk Collection Child),Milk Type (Batch Milk Collection Child),Supplier Name (Batch Milk Collection Child),Fat (Batch Milk Collection Child),Litre (Batch Milk Collection Child),Amount (Batch Milk Collection Child),Account(Cr) (Batch Milk Collection Child),Bill Status (Batch Milk Collection Child),Deduction Status (Batch Milk Collection Child),Account(Dr) (Batch Milk Collection Child),Rate (Batch Milk Collection Child),SNF (Batch Milk Collection Child),Contact Number (Batch Milk Collection Child),Rate Group (Batch Milk Collection Child)
,,,,03-01-2026-Morning-100001-Cow,WARANA-0008,03-01-2026,Morning,100001,Cow,Avery Mitchell Bailey,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412358,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100002-Cow,WARANA-0008,03-01-2026,Morning,100002,Cow,Caleb Ryan Scott,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412359,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100003-Cow,WARANA-0008,03-01-2026,Morning,100003,Cow,Penelope Grace Foster,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412360,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100004-Cow,WARANA-0008,03-01-2026,Morning,100004,Cow,Eliza Maeve Walsh,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412361,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100005-Cow,WARANA-0008,03-01-2026,Morning,100005,Cow,Nathaniel George Kim,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412362,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100006-Cow,WARANA-0008,03-01-2026,Morning,100006,Cow,Lila Jane Robertson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412363,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100007-Cow,WARANA-0008,03-01-2026,Morning,100007,Cow,Ethan Tyler Shaw,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412364,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100008-Cow,WARANA-0008,03-01-2026,Morning,100008,Cow,Sadie Elizabeth Hayes,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412365,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100009-Cow,WARANA-0008,03-01-2026,Morning,100009,Cow,Jacob Benjamin Brooks,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412366,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100010-Cow,WARANA-0008,03-01-2026,Morning,100010,Cow,Olivia Rose Jenkins,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412367,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100011-Cow,WARANA-0008,03-01-2026,Morning,100011,Cow,Isaac Alexander Morgan,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412368,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100012-Cow,WARANA-0008,03-01-2026,Morning,100012,Cow,Chloe Sophia Park,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412369,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100013-Cow,WARANA-0008,03-01-2026,Morning,100013,Cow,Gabriel William Lee,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412370,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100014-Cow,WARANA-0008,03-01-2026,Morning,100014,Cow,Harper Abigail Reynolds,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412371,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100015-Cow,WARANA-0008,03-01-2026,Morning,100015,Cow,Lucas Joseph Spencer,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412372,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100016-Cow,WARANA-0008,03-01-2026,Morning,100016,Cow,Ava Marie Thompson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412373,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100017-Cow,WARANA-0008,03-01-2026,Morning,100017,Cow,Levi Christopher Wright,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412374,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100018-Cow,WARANA-0008,03-01-2026,Morning,100018,Cow,Stella Faith Nelson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412375,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100019-Cow,WARANA-0008,03-01-2026,Morning,100019,Cow,Caleb Nathaniel Davis,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412376,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100020-Cow,WARANA-0008,03-01-2026,Morning,100020,Cow,Alice Olivia Black,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412377,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100021-Cow,WARANA-0008,03-01-2026,Morning,100021,Cow,Elijah David Cook,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412378,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100022-Cow,WARANA-0008,03-01-2026,Morning,100022,Cow,Charlotte Amelia Green,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412379,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100023-Cow,WARANA-0008,03-01-2026,Morning,100023,Cow,Micah Samuel Richardson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412380,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100024-Cow,WARANA-0008,03-01-2026,Morning,100024,Cow,Violet Madison Price,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412381,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100025-Cow,WARANA-0008,03-01-2026,Morning,100025,Cow,Benjamin Charles Baker,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412382,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100026-Cow,WARANA-0008,03-01-2026,Morning,100026,Cow,Grace Eleanor Carter,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412383,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100027-Cow,WARANA-0008,03-01-2026,Morning,100027,Cow,Owen Alexander Phillips,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412384,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100028-Cow,WARANA-0008,03-01-2026,Morning,100028,Cow,Hazel Victoria Ramirez,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412385,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100029-Cow,WARANA-0008,03-01-2026,Morning,100029,Cow,Jackson Robert Ross,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412386,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100030-Cow,WARANA-0008,03-01-2026,Morning,100030,Cow,Isla Rose Woods,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412387,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100031-Cow,WARANA-0008,03-01-2026,Morning,100031,Cow,Samuel Henry Barnes,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412388,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100032-Cow,WARANA-0008,03-01-2026,Morning,100032,Cow,Matilda Pearl Sanders,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412389,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100033-Cow,WARANA-0008,03-01-2026,Morning,100033,Cow,Ryan Matthew Young,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412390,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100034-Cow,WARANA-0008,03-01-2026,Morning,100034,Cow,Eva Isabella Hughes,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412391,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100035-Cow,WARANA-0008,03-01-2026,Morning,100035,Cow,Mason Daniel Flores,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412392,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100036-Cow,WARANA-0008,03-01-2026,Morning,100036,Cow,Ruby Alice Parker,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412393,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100037-Cow,WARANA-0008,03-01-2026,Morning,100037,Cow,William Thomas Cruz,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412394,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100038-Cow,WARANA-0008,03-01-2026,Morning,100038,Cow,Adelaide Jane Coleman,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412395,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100039-Cow,WARANA-0008,03-01-2026,Morning,100039,Cow,Dylan Christopher Gray,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412396,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100040-Cow,WARANA-0008,03-01-2026,Morning,100040,Cow,Elsie Catherine Butler,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412397,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100041-Cow,WARANA-0008,03-01-2026,Morning,100041,Cow,Adam Edward Ortiz,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412398,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100042-Cow,WARANA-0008,03-01-2026,Morning,100042,Cow,Fiona Louise Cooper,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412399,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100043-Cow,WARANA-0008,03-01-2026,Morning,100043,Cow,Jordan Patrick Wallace,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412400,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100044-Cow,WARANA-0008,03-01-2026,Morning,100044,Cow,Sienna Caroline Foster,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412401,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100045-Cow,WARANA-0008,03-01-2026,Morning,100045,Cow,Aaron Jameson Taylor,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412402,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100046-Cow,WARANA-0008,03-01-2026,Morning,100046,Cow,Nora Elizabeth West,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412403,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100047-Cow,WARANA-0008,03-01-2026,Morning,100047,Cow,David Patrick Hayes,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412404,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100048-Cow,WARANA-0008,03-01-2026,Morning,100048,Cow,Leah Josephine Brown,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412405,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100049-Cow,WARANA-0008,03-01-2026,Morning,100049,Cow,Caleb Alexander Kim,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412406,FEB_WARANA-Cow-2023-03-01
,,,,03-01-2026-Morning-100050-Cow,WARANA-0008,03-01-2026,Morning,100050,Cow,Hazel Grace Anderson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412407,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100001-Cow,WARANA-0008,04-01-2026,Morning,100001,Cow,Avery Mitchell Bailey,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412358,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100002-Cow,WARANA-0008,04-01-2026,Morning,100002,Cow,Caleb Ryan Scott,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412359,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100003-Cow,WARANA-0008,04-01-2026,Morning,100003,Cow,Penelope Grace Foster,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412360,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100004-Cow,WARANA-0008,04-01-2026,Morning,100004,Cow,Eliza Maeve Walsh,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412361,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100005-Cow,WARANA-0008,04-01-2026,Morning,100005,Cow,Nathaniel George Kim,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412362,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100006-Cow,WARANA-0008,04-01-2026,Morning,100006,Cow,Lila Jane Robertson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412363,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100007-Cow,WARANA-0008,04-01-2026,Morning,100007,Cow,Ethan Tyler Shaw,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412364,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100008-Cow,WARANA-0008,04-01-2026,Morning,100008,Cow,Sadie Elizabeth Hayes,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412365,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100009-Cow,WARANA-0008,04-01-2026,Morning,100009,Cow,Jacob Benjamin Brooks,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412366,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100010-Cow,WARANA-0008,04-01-2026,Morning,100010,Cow,Olivia Rose Jenkins,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412367,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100011-Cow,WARANA-0008,04-01-2026,Morning,100011,Cow,Isaac Alexander Morgan,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412368,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100012-Cow,WARANA-0008,04-01-2026,Morning,100012,Cow,Chloe Sophia Park,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412369,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100013-Cow,WARANA-0008,04-01-2026,Morning,100013,Cow,Gabriel William Lee,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412370,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100014-Cow,WARANA-0008,04-01-2026,Morning,100014,Cow,Harper Abigail Reynolds,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412371,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100015-Cow,WARANA-0008,04-01-2026,Morning,100015,Cow,Lucas Joseph Spencer,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412372,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100016-Cow,WARANA-0008,04-01-2026,Morning,100016,Cow,Ava Marie Thompson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412373,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100017-Cow,WARANA-0008,04-01-2026,Morning,100017,Cow,Levi Christopher Wright,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412374,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100018-Cow,WARANA-0008,04-01-2026,Morning,100018,Cow,Stella Faith Nelson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412375,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100019-Cow,WARANA-0008,04-01-2026,Morning,100019,Cow,Caleb Nathaniel Davis,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412376,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100020-Cow,WARANA-0008,04-01-2026,Morning,100020,Cow,Alice Olivia Black,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412377,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100021-Cow,WARANA-0008,04-01-2026,Morning,100021,Cow,Elijah David Cook,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412378,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100022-Cow,WARANA-0008,04-01-2026,Morning,100022,Cow,Charlotte Amelia Green,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412379,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100023-Cow,WARANA-0008,04-01-2026,Morning,100023,Cow,Micah Samuel Richardson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412380,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100024-Cow,WARANA-0008,04-01-2026,Morning,100024,Cow,Violet Madison Price,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412381,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100025-Cow,WARANA-0008,04-01-2026,Morning,100025,Cow,Benjamin Charles Baker,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412382,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100026-Cow,WARANA-0008,04-01-2026,Morning,100026,Cow,Grace Eleanor Carter,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412383,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100027-Cow,WARANA-0008,04-01-2026,Morning,100027,Cow,Owen Alexander Phillips,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412384,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100028-Cow,WARANA-0008,04-01-2026,Morning,100028,Cow,Hazel Victoria Ramirez,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412385,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100029-Cow,WARANA-0008,04-01-2026,Morning,100029,Cow,Jackson Robert Ross,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412386,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100030-Cow,WARANA-0008,04-01-2026,Morning,100030,Cow,Isla Rose Woods,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412387,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100031-Cow,WARANA-0008,04-01-2026,Morning,100031,Cow,Samuel Henry Barnes,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412388,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100032-Cow,WARANA-0008,04-01-2026,Morning,100032,Cow,Matilda Pearl Sanders,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412389,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100033-Cow,WARANA-0008,04-01-2026,Morning,100033,Cow,Ryan Matthew Young,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412390,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100034-Cow,WARANA-0008,04-01-2026,Morning,100034,Cow,Eva Isabella Hughes,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412391,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100035-Cow,WARANA-0008,04-01-2026,Morning,100035,Cow,Mason Daniel Flores,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412392,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100036-Cow,WARANA-0008,04-01-2026,Morning,100036,Cow,Ruby Alice Parker,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412393,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100037-Cow,WARANA-0008,04-01-2026,Morning,100037,Cow,William Thomas Cruz,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412394,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100038-Cow,WARANA-0008,04-01-2026,Morning,100038,Cow,Adelaide Jane Coleman,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412395,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100039-Cow,WARANA-0008,04-01-2026,Morning,100039,Cow,Dylan Christopher Gray,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412396,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100040-Cow,WARANA-0008,04-01-2026,Morning,100040,Cow,Elsie Catherine Butler,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412397,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100041-Cow,WARANA-0008,04-01-2026,Morning,100041,Cow,Adam Edward Ortiz,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412398,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100042-Cow,WARANA-0008,04-01-2026,Morning,100042,Cow,Fiona Louise Cooper,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412399,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100043-Cow,WARANA-0008,04-01-2026,Morning,100043,Cow,Jordan Patrick Wallace,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412400,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100044-Cow,WARANA-0008,04-01-2026,Morning,100044,Cow,Sienna Caroline Foster,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412401,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100045-Cow,WARANA-0008,04-01-2026,Morning,100045,Cow,Aaron Jameson Taylor,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412402,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100046-Cow,WARANA-0008,04-01-2026,Morning,100046,Cow,Nora Elizabeth West,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412403,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100047-Cow,WARANA-0008,04-01-2026,Morning,100047,Cow,David Patrick Hayes,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412404,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100048-Cow,WARANA-0008,04-01-2026,Morning,100048,Cow,Leah Josephine Brown,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412405,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100049-Cow,WARANA-0008,04-01-2026,Morning,100049,Cow,Caleb Alexander Kim,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412406,FEB_WARANA-Cow-2023-03-01
,,,,04-01-2026-Morning-100050-Cow,WARANA-0008,04-01-2026,Morning,100050,Cow,Hazel Grace Anderson,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412407,FEB_WARANA-Cow-2023-03-01
,,,,05-01-2026-Morning-100001-Cow,WARANA-0008,05-01-2026,Morning,100001,Cow,Avery Mitchell Bailey,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412358,FEB_WARANA-Cow-2023-03-01
,,,,05-01-2026-Morning-100002-Cow,WARANA-0008,05-01-2026,Morning,100002,Cow,Caleb Ryan Scott,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412359,FEB_WARANA-Cow-2023-03-01
,,,,05-01-2026-Morning-100003-Cow,WARANA-0008,05-01-2026,Morning,100003,Cow,Penelope Grace Foster,3.1,10,800,Creditors - QT,Not Proceed,Not Deducted,Stock In Hand - QT,80,3.1,8567412360,FEB_WARANA-Cow-2023-03-01
